day, seconds, tempC, presPa, humRH
4, 74701, 10.970000, 100243.128906, 0.871113
4, 75002, 10.920000, 100255.214844, 0.877744
4, 75301, 10.860000, 100257.718750, 0.880791
4, 75601, 10.790000, 100258.976562, 0.884258
4, 75902, 10.750000, 100256.898438, 0.886260
4, 76201, 10.730000, 100249.148438, 0.890557
4, 76501, 10.710000, 100247.148438, 0.890840
4, 76801, 10.700000, 100245.875000, 0.891787
4, 77101, 10.670000, 100237.402344, 0.896758
4, 77402, 10.640000, 100234.683594, 0.893203
4, 77701, 10.620000, 100238.566406, 0.899258
4, 78001, 10.610000, 100241.593750, 0.904463
4, 78302, 10.600000, 100235.632812, 0.903027
4, 78601, 10.610000, 100228.726562, 0.905225
4, 78901, 10.610000, 100215.812500, 0.902832
4, 79201, 10.630000, 100200.339844, 0.905811
4, 79501, 10.660000, 100188.863281, 0.907393
4, 79802, 10.680000, 100173.941406, 0.908213
4, 80101, 10.700000, 100157.480469, 0.909336
4, 80401, 10.720000, 100151.082031, 0.910449
4, 80702, 10.750000, 100149.875000, 0.915635
4, 81001, 10.770000, 100147.476562, 0.916025
4, 81301, 10.800000, 100141.835938, 0.919023
4, 81601, 10.820000, 100141.144531, 0.921885
4, 81901, 10.870000, 100129.300781, 0.927012
4, 82202, 10.910000, 100123.058594, 0.927617
4, 82501, 10.930000, 100122.828125, 0.925801
4, 82801, 10.960000, 100121.488281, 0.928057
4, 83102, 11.010000, 100118.863281, 0.930879
4, 83401, 11.070000, 100113.238281, 0.930889
4, 83701, 11.130000, 100099.125000, 0.938623
4, 84001, 11.170000, 100076.023438, 0.938945
4, 84301, 11.230000, 100055.675781, 0.936904
4, 84602, 11.260000, 100036.542969, 0.931729
4, 84901, 11.280000, 100025.476562, 0.931113
4, 85201, 11.310000, 100009.453125, 0.926621
4, 85502, 11.330000, 99997.316406, 0.922061
4, 85801, 11.350000, 99995.125000, 0.919287
4, 86101, 11.350000, 99993.839844, 0.918525
5, 2, 11.370000, 99992.375000, 0.915605
5, 301, 11.380000, 99985.664062, 0.916201
5, 601, 11.380000, 99981.265625, 0.915547
5, 901, 11.390000, 99981.769531, 0.916221
5, 1201, 11.390000, 99969.953125, 0.921768
5, 1502, 11.400000, 99945.750000, 0.922344
5, 1801, 11.350000, 99933.691406, 0.944668
5, 2101, 11.340000, 99921.707031, 0.947812
5, 2402, 11.340000, 99920.300781, 0.927656
5, 2701, 11.360000, 99922.761719, 0.927920
5, 3001, 11.390000, 99933.863281, 0.926338
5, 3301, 11.390000, 99963.937500, 0.927754
5, 3601, 11.230000, 99992.496094, 0.929082
5, 3902, 10.950000, 99999.476562, 0.921074
5, 4201, 10.750000, 99976.703125, 0.911719
5, 4501, 10.620000, 99967.894531, 0.900986
5, 4802, 10.510000, 99955.441406, 0.901318
5, 5101, 10.470000, 99933.566406, 0.922568
5, 5401, 10.400000, 99923.093750, 0.912295
5, 5701, 10.350000, 99911.207031, 0.912178
5, 6001, 10.290000, 99891.824219, 0.911416
5, 6302, 10.220000, 99869.515625, 0.898555
5, 6601, 10.200000, 99848.113281, 0.918174
5, 6901, 10.180000, 99826.156250, 0.918359
5, 7202, 10.160000, 99806.242188, 0.916143
5, 7501, 10.140000, 99799.445312, 0.922607
5, 7801, 10.140000, 99799.613281, 0.924346
5, 8102, 10.140000, 99795.019531, 0.915977
5, 8401, 10.130000, 99795.496094, 0.933691
5, 8701, 10.110000, 99795.078125, 0.926484
5, 9001, 10.090000, 99789.179688, 0.923926
5, 9301, 10.060000, 99791.328125, 0.917471
5, 9602, 10.040000, 99792.070312, 0.915781
5, 9901, 10.020000, 99788.769531, 0.909639
5, 10201, 9.940000, 99789.292969, 0.907314
5, 10502, 9.900000, 99786.125000, 0.915820
5, 10801, 9.910000, 99779.910156, 0.916387
5, 11101, 9.900000, 99779.144531, 0.920928
5, 11401, 9.940000, 99777.375000, 0.923174
5, 11701, 9.940000, 99787.929688, 0.919160
5, 12002, 9.980000, 99793.343750, 0.912949
5, 12301, 10.010000, 99803.160156, 0.912578
5, 12601, 10.020000, 99814.691406, 0.916377
5, 12902, 10.050000, 99826.121094, 0.915264
5, 13201, 10.100000, 99833.582031, 0.903291
5, 13501, 10.100000, 99841.453125, 0.893398
5, 13801, 10.100000, 99853.757812, 0.897207
5, 14101, 10.130000, 99863.914062, 0.885947
5, 14401, 10.100000, 99875.472656, 0.886982
5, 14701, 10.090000, 99886.839844, 0.899687
5, 15001, 10.080000, 99896.472656, 0.878350
5, 15302, 10.040000, 99901.691406, 0.863037
5, 15601, 10.010000, 99913.835938, 0.851123
5, 15901, 10.000000, 99926.910156, 0.882861
5, 16202, 9.960000, 99942.214844, 0.875498
5, 16501, 9.910000, 99960.832031, 0.854209
5, 16801, 9.830000, 99970.828125, 0.847041
5, 17101, 9.720000, 99983.968750, 0.799824
5, 17401, 9.560000, 100004.941406, 0.773037
5, 17702, 9.440000, 100020.785156, 0.812910
5, 18001, 9.330000, 100034.246094, 0.805625
5, 18301, 9.250000, 100046.324219, 0.823428
5, 18602, 9.200000, 100051.898438, 0.847041
5, 18901, 9.150000, 100055.042969, 0.856055
5, 19201, 9.060000, 100065.707031, 0.847187
5, 19501, 8.950000, 100080.609375, 0.864600
5, 19801, 8.860000, 100094.656250, 0.845400
5, 20102, 8.760000, 100108.699219, 0.880059
5, 20401, 8.710000, 100123.675781, 0.876045
5, 20701, 8.670000, 100132.839844, 0.838730
5, 21002, 8.600000, 100140.632812, 0.827207
5, 21301, 8.550000, 100143.414062, 0.833828
5, 21601, 8.490000, 100149.246094, 0.855430
5, 21902, 8.420000, 100153.207031, 0.825674
5, 22201, 8.370000, 100146.300781, 0.846943
5, 22501, 8.270000, 100146.292969, 0.832754
5, 22801, 8.190000, 100143.738281, 0.826953
5, 23101, 8.080000, 100140.453125, 0.821562
5, 23402, 8.020000, 100138.164062, 0.845938
5, 23701, 7.960000, 100137.535156, 0.826104
5, 24001, 7.890000, 100140.328125, 0.832139
5, 24302, 7.830000, 100146.988281, 0.820205
5, 24601, 7.770000, 100156.574219, 0.834082
5, 24901, 7.720000, 100169.175781, 0.823789
5, 25201, 7.700000, 100173.023438, 0.835146
5, 25501, 7.680000, 100174.753906, 0.844756
5, 25802, 7.670000, 100179.789062, 0.828906
5, 26101, 7.740000, 100184.546875, 0.898096
5, 26401, 7.750000, 100190.449219, 0.836953
5, 26702, 7.750000, 100202.117188, 0.830684
5, 27001, 7.790000, 100214.105469, 0.819688
5, 27301, 7.810000, 100221.339844, 0.818213
5, 27601, 7.840000, 100226.582031, 0.837891
5, 27901, 7.890000, 100236.683594, 0.841484
5, 28202, 7.980000, 100236.414062, 0.839238
5, 28501, 8.060000, 100239.402344, 0.836797
5, 28801, 8.160000, 100244.574219, 0.807803
5, 29102, 8.240000, 100259.613281, 0.823486
5, 29401, 8.290000, 100272.347656, 0.813262
5, 29701, 8.340000, 100278.878906, 0.818877
5, 30001, 8.380000, 100288.503906, 0.844473
5, 30301, 8.440000, 100291.988281, 0.829189
5, 30602, 8.480000, 100299.238281, 0.842607
5, 30901, 8.540000, 100298.511719, 0.830791
5, 31201, 8.570000, 100299.335938, 0.798359
5, 31502, 8.670000, 100300.460938, 0.823848
5, 31801, 8.840000, 100308.253906, 0.825596
5, 32101, 9.010000, 100305.453125, 0.797959
5, 32402, 9.150000, 100300.632812, 0.792676
5, 32701, 9.260000, 100304.843750, 0.783604
5, 33001, 9.330000, 100306.703125, 0.776328
5, 33301, 9.380000, 100308.972656, 0.791123
5, 33601, 9.430000, 100314.167969, 0.788281
5, 33902, 9.460000, 100322.558594, 0.792793
5, 34201, 9.480000, 100325.968750, 0.780088
5, 34501, 9.500000, 100336.394531, 0.769434
5, 34802, 9.540000, 100336.792969, 0.779199
5, 35101, 9.550000, 100338.460938, 0.776523
5, 35401, 9.580000, 100334.765625, 0.792256
5, 35701, 9.610000, 100334.136719, 0.804629
5, 36001, 9.590000, 100337.621094, 0.779736
5, 36302, 9.570000, 100340.929688, 0.814238
5, 36601, 9.560000, 100345.691406, 0.810518
5, 36901, 9.570000, 100355.054688, 0.796592
5, 37202, 9.560000, 100353.734375, 0.781865
5, 37501, 9.570000, 100356.035156, 0.792471
5, 37801, 9.580000, 100356.886719, 0.783428
5, 38101, 9.600000, 100355.066406, 0.779424
5, 38401, 9.670000, 100359.046875, 0.779990
5, 38702, 9.660000, 100365.343750, 0.783789
5, 39001, 9.680000, 100365.730469, 0.794941
5, 39301, 9.700000, 100365.566406, 0.798682
5, 39602, 9.770000, 100364.777344, 0.823545
5, 39901, 9.830000, 100359.945312, 0.779951
5, 40201, 9.880000, 100366.640625, 0.781025
5, 40502, 9.920000, 100372.476562, 0.784580
5, 40801, 9.990000, 100371.089844, 0.807178
5, 41102, 10.110000, 100373.796875, 0.820596
5, 41401, 10.170000, 100381.851562, 0.778154
5, 41701, 10.200000, 100378.492188, 0.775166
5, 42002, 10.300000, 100373.859375, 0.791396
5, 42301, 10.380000, 100370.503906, 0.758545
5, 42601, 10.470000, 100360.621094, 0.751260
5, 42901, 10.610000, 100359.808594, 0.784189
5, 43201, 10.700000, 100359.246094, 0.749248
5, 43502, 10.720000, 100359.500000, 0.769082
5, 43801, 10.750000, 100358.433594, 0.770879
5, 44101, 10.780000, 100356.167969, 0.759033
5, 44402, 10.770000, 100358.343750, 0.763154
5, 44701, 10.770000, 100363.332031, 0.754385
5, 45001, 10.770000, 100368.531250, 0.769492
5, 45301, 10.760000, 100370.277344, 0.766523
5, 45601, 10.790000, 100367.843750, 0.769414
5, 45902, 10.850000, 100366.601562, 0.768877
5, 46201, 10.880000, 100362.324219, 0.762471
5, 46501, 10.910000, 100364.492188, 0.757158
5, 46802, 10.910000, 100358.011719, 0.771055
5, 47101, 10.910000, 100358.863281, 0.755186
5, 47401, 10.940000, 100355.234375, 0.772959
5, 47701, 11.000000, 100349.593750, 0.756006
5, 48001, 11.030000, 100346.941406, 0.750576
5, 48302, 11.060000, 100349.960938, 0.752393
5, 48601, 11.100000, 100353.363281, 0.752891
5, 48901, 11.130000, 100348.707031, 0.779844
5, 49202, 11.150000, 100348.101562, 0.793457
5, 49501, 11.140000, 100347.082031, 0.791055
5, 49801, 11.100000, 100359.929688, 0.832168
5, 50101, 11.060000, 100365.613281, 0.845420
5, 50401, 10.930000, 100372.890625, 0.844609
5, 50702, 10.850000, 100384.890625, 0.871055
5, 51001, 10.730000, 100396.367188, 0.872051
5, 51301, 10.680000, 100405.488281, 0.890352
5, 51602, 10.610000, 100422.066406, 0.890312
5, 51901, 10.530000, 100427.046875, 0.897002
5, 52201, 10.490000, 100438.675781, 0.897578
5, 52501, 10.480000, 100445.449219, 0.908984
5, 52801, 10.470000, 100454.906250, 0.903965
5, 53102, 10.450000, 100464.914062, 0.905752
5, 53401, 10.390000, 100472.191406, 0.894873
5, 53701, 10.340000, 100472.644531, 0.906729
5, 54002, 10.320000, 100476.261719, 0.909639
5, 54301, 10.290000, 100477.363281, 0.915869
5, 54601, 10.330000, 100479.925781, 0.917363
5, 54901, 10.410000, 100478.414062, 0.920361
5, 55201, 10.520000, 100483.718750, 0.913311
5, 55502, 10.620000, 100490.468750, 0.917871
5, 55801, 10.740000, 100498.238281, 0.915615
5, 56101, 10.830000, 100498.843750, 0.914287
5, 56402, 10.920000, 100507.152344, 0.914678
5, 56701, 11.000000, 100514.875000, 0.920293
5, 57001, 11.100000, 100517.519531, 0.912227
5, 57302, 11.230000, 100522.164062, 0.909883
5, 57601, 11.330000, 100525.656250, 0.926748
5, 57901, 11.400000, 100533.671875, 0.925615
5, 58202, 11.460000, 100541.304688, 0.924971
5, 58501, 11.540000, 100548.125000, 0.925342
5, 58802, 11.590000, 100560.281250, 0.903535
5, 59101, 11.630000, 100569.242188, 0.909072
5, 59401, 11.670000, 100584.902344, 0.904785
5, 59702, 11.680000, 100598.988281, 0.913633
5, 60001, 11.680000, 100613.671875, 0.912764
5, 60301, 11.670000, 100625.929688, 0.912002
5, 60602, 11.680000, 100639.203125, 0.912998
5, 60901, 11.650000, 100650.730469, 0.901494
5, 61201, 11.600000, 100662.640625, 0.903232
5, 61501, 11.550000, 100683.296875, 0.907373
5, 61801, 11.440000, 100695.578125, 0.913047
5, 62102, 11.360000, 100710.453125, 0.915273
5, 62401, 11.300000, 100727.507812, 0.916562
5, 62701, 11.230000, 100737.687500, 0.914463
5, 63001, 11.190000, 100746.671875, 0.911445
5, 63301, 11.150000, 100755.320312, 0.916143
5, 63602, 11.100000, 100763.875000, 0.913320
5, 63901, 11.050000, 100774.562500, 0.908535
5, 64201, 11.010000, 100785.589844, 0.912822
5, 64502, 10.980000, 100800.968750, 0.913184
5, 64801, 10.960000, 100815.195312, 0.907461
5, 65101, 10.900000, 100830.691406, 0.910615
5, 65401, 10.850000, 100849.085938, 0.900693
5, 65701, 10.810000, 100867.183594, 0.890820
5, 66002, 10.710000, 100883.011719, 0.888447
5, 66301, 10.600000, 100899.121094, 0.883633
5, 66601, 10.520000, 100911.968750, 0.884902
5, 66901, 10.430000, 100926.460938, 0.881445
5, 67201, 10.380000, 100940.050781, 0.884619
5, 67502, 10.340000, 100953.089844, 0.891182
5, 67801, 10.260000, 100966.929688, 0.873369
5, 68101, 10.190000, 100981.171875, 0.881182
5, 68402, 10.160000, 100992.585938, 0.889395
5, 68701, 10.090000, 101005.164062, 0.882285
5, 69001, 10.060000, 101015.351562, 0.862334
5, 69302, 10.140000, 101022.550781, 0.903154
5, 69601, 10.150000, 101033.679688, 0.869248
5, 69902, 10.150000, 101046.843750, 0.884697
5, 70201, 10.100000, 101061.296875, 0.856182
5, 70501, 10.040000, 101074.386719, 0.870225
5, 70801, 9.980000, 101085.371094, 0.851162
5, 71101, 9.910000, 101101.410156, 0.853857
5, 71401, 9.790000, 101112.347656, 0.853301
5, 71701, 9.730000, 101119.074219, 0.875381
5, 72001, 9.660000, 101125.007812, 0.845215
5, 72302, 9.620000, 101135.070312, 0.848408
5, 72601, 9.560000, 101141.988281, 0.842520
5, 72901, 9.530000, 101149.527344, 0.848555
5, 73202, 9.490000, 101163.152344, 0.861074
5, 73501, 9.470000, 101174.820312, 0.849512
5, 73801, 9.420000, 101186.042969, 0.854648
5, 74101, 9.390000, 101192.210938, 0.855352
5, 74401, 9.350000, 101199.031250, 0.845039
5, 74702, 9.280000, 101199.542969, 0.823154
5, 75001, 9.210000, 101204.695312, 0.842080
5, 75301, 9.190000, 101208.042969, 0.852871
5, 75602, 9.160000, 101213.898438, 0.826191
5, 75901, 9.090000, 101216.371094, 0.840195
5, 76201, 9.030000, 101218.886719, 0.834219
5, 76502, 8.990000, 101218.980469, 0.836758
5, 76801, 8.970000, 101221.476562, 0.827344
5, 77102, 8.910000, 101227.605469, 0.845596
5, 77401, 8.830000, 101236.804688, 0.822314
5, 77701, 8.780000, 101238.214844, 0.840566
5, 78002, 8.700000, 101240.679688, 0.848877
5, 78301, 8.610000, 101245.132812, 0.852207
5, 78601, 8.530000, 101255.144531, 0.836729
5, 78902, 8.470000, 101260.066406, 0.863418
5, 79201, 8.410000, 101262.343750, 0.838994
5, 79501, 8.370000, 101263.667969, 0.850313
5, 79801, 8.330000, 101266.468750, 0.853926
5, 80101, 8.330000, 101264.089844, 0.853496
5, 80402, 8.330000, 101269.015625, 0.865957
5, 80701, 8.350000, 101269.519531, 0.859707
5, 81001, 8.370000, 101273.085938, 0.856387
5, 81301, 8.380000, 101274.851562, 0.827539
5, 81601, 8.380000, 101276.332031, 0.850762
5, 81901, 8.380000, 101277.058594, 0.866699
5, 82201, 8.390000, 101277.035156, 0.863779
5, 82501, 8.380000, 101275.484375, 0.854883
5, 82802, 8.340000, 101276.074219, 0.865850
5, 83101, 8.290000, 101277.351562, 0.866299
5, 83401, 8.210000, 101280.617188, 0.863984
5, 83702, 8.120000, 101286.429688, 0.863477
5, 84001, 8.040000, 101292.722656, 0.867012
5, 84301, 7.960000, 101296.753906, 0.868564
5, 84601, 7.880000, 101294.019531, 0.870479
5, 84901, 7.820000, 101298.941406, 0.869805
5, 85202, 7.760000, 101303.160156, 0.870215
5, 85501, 7.730000, 101303.425781, 0.883711
5, 85801, 7.690000, 101306.839844, 0.882422
5, 86102, 7.640000, 101308.332031, 0.875303
6, 1, 7.600000, 101313.152344, 0.880527
6, 301, 7.570000, 101317.511719, 0.882393
6, 601, 7.530000, 101324.246094, 0.882109
6, 901, 7.510000, 101329.351562, 0.884883
6, 1202, 7.480000, 101337.128906, 0.883203
6, 1501, 7.490000, 101335.699219, 0.890029
6, 1801, 7.480000, 101335.554688, 0.892285
6, 2102, 7.470000, 101332.761719, 0.893437
6, 2401, 7.460000, 101334.093750, 0.897217
6, 2701, 7.450000, 101335.132812, 0.894482
6, 3001, 7.450000, 101335.472656, 0.897617
6, 3301, 7.460000, 101333.707031, 0.896338
6, 3601, 7.470000, 101332.324219, 0.848652
6, 3901, 7.520000, 101330.687500, 0.887041
6, 4201, 7.540000, 101329.378906, 0.896289
6, 4502, 7.540000, 101332.414062, 0.878662
6, 4801, 7.570000, 101329.167969, 0.895264
6, 5101, 7.590000, 101327.449219, 0.898330
6, 5402, 7.600000, 101330.480469, 0.890996
6, 5701, 7.610000, 101328.691406, 0.899248
6, 6001, 7.630000, 101328.570312, 0.900264
6, 6301, 7.630000, 101325.519531, 0.873437
6, 6601, 7.650000, 101325.058594, 0.877998
6, 6902, 7.660000, 101326.367188, 0.881182
6, 7201, 7.670000, 101324.308594, 0.872305
6, 7501, 7.660000, 101324.261719, 0.891777
6, 7802, 7.650000, 101323.167969, 0.842187
6, 8101, 7.650000, 101321.929688, 0.887002
6, 8401, 7.650000, 101320.062500, 0.886572
6, 8701, 7.680000, 101315.339844, 0.888135
6, 9001, 7.670000, 101313.375000, 0.892441
6, 9302, 7.660000, 101311.703125, 0.889619
6, 9601, 7.650000, 101309.617188, 0.883193
6, 9901, 7.590000, 101307.699219, 0.882344
6, 10202, 7.540000, 101306.816406, 0.876387
6, 10501, 7.460000, 101310.246094, 0.879902
6, 10801, 7.360000, 101313.210938, 0.873008
6, 11101, 7.280000, 101315.468750, 0.870234
6, 11401, 7.200000, 101312.324219, 0.865869
6, 11701, 7.110000, 101315.371094, 0.866982
6, 12001, 7.040000, 101316.609375, 0.861865
6, 12301, 6.940000, 101323.589844, 0.855947
6, 12602, 6.820000, 101322.984375, 0.848906
6, 12901, 6.690000, 101326.699219, 0.856328
6, 13201, 6.590000, 101328.242188, 0.862148
6, 13502, 6.480000, 101328.785156, 0.863027
6, 13801, 6.360000, 101330.285156, 0.871963
6, 14101, 6.270000, 101335.636719, 0.864551
6, 14401, 6.180000, 101341.863281, 0.865771
6, 14701, 6.110000, 101344.761719, 0.866592
6, 15002, 6.030000, 101347.046875, 0.867305
6, 15301, 5.960000, 101352.714844, 0.863496
6, 15601, 5.890000, 101356.664062, 0.863262
6, 15902, 5.820000, 101358.519531, 0.863018
6, 16201, 5.750000, 101360.386719, 0.875498
6, 16501, 5.660000, 101368.226562, 0.863789
6, 16801, 5.600000, 101379.761719, 0.868506
6, 17101, 5.530000, 101387.031250, 0.871699
6, 17402, 5.460000, 101391.980469, 0.876084
6, 17701, 5.390000, 101400.855469, 0.873242
6, 18001, 5.330000, 101408.265625, 0.874619
6, 18302, 5.280000, 101415.238281, 0.880664
6, 18601, 5.220000, 101419.722656, 0.872461
6, 18901, 5.160000, 101422.613281, 0.871279
6, 19201, 5.100000, 101421.316406, 0.873740
6, 19501, 5.060000, 101423.941406, 0.877217
6, 19801, 5.030000, 101424.742188, 0.878867
6, 20101, 4.990000, 101426.285156, 0.878574
6, 20401, 4.950000, 101430.492188, 0.878262
6, 20702, 4.900000, 101438.535156, 0.882021
6, 21001, 4.870000, 101444.382812, 0.913359
6, 21301, 4.880000, 101451.296875, 0.899717
6, 21602, 4.860000, 101457.234375, 0.904531
6, 21901, 4.900000, 101458.347656, 0.903945
6, 22201, 4.840000, 101459.371094, 0.882236
6, 22501, 4.830000, 101465.699219, 0.885117
6, 22801, 4.780000, 101469.664062, 0.874170
6, 23102, 4.740000, 101475.203125, 0.877637
6, 23401, 4.690000, 101481.882812, 0.881201
6, 23701, 4.630000, 101486.507812, 0.881494
6, 24002, 4.570000, 101490.222656, 0.875137
6, 24301, 4.520000, 101495.425781, 0.880195
6, 24601, 4.480000, 101499.824219, 0.884199
6, 24901, 4.430000, 101507.000000, 0.874121
6, 25201, 4.380000, 101514.183594, 0.880000
6, 25502, 4.350000, 101520.191406, 0.882949
6, 25801, 4.330000, 101525.796875, 0.886348
6, 26101, 4.300000, 101532.425781, 0.888652
6, 26402, 4.280000, 101537.746094, 0.890547
6, 26701, 4.250000, 101538.812500, 0.892939
6, 27001, 4.230000, 101543.792969, 0.900088
6, 27301, 4.220000, 101547.917969, 0.897383
6, 27601, 4.230000, 101550.773438, 0.902432
6, 27901, 4.240000, 101556.554688, 0.904072
6, 28201, 4.270000, 101559.097656, 0.911533
6, 28501, 4.300000, 101562.816406, 0.910088
6, 28802, 4.340000, 101569.945312, 0.920908
6, 29101, 4.400000, 101572.605469, 0.923623
6, 29401, 4.480000, 101574.792969, 0.925820
6, 29702, 4.570000, 101580.605469, 0.935664
6, 30001, 4.680000, 101584.976562, 0.935801
6, 30301, 4.830000, 101586.644531, 0.941377
6, 30601, 4.990000, 101587.992188, 0.953408
6, 30901, 5.170000, 101586.136719, 0.955322
6, 31202, 5.380000, 101589.226562, 0.958447
6, 31501, 5.610000, 101587.320312, 0.967363
6, 31801, 5.850000, 101587.371094, 0.969502
6, 32102, 6.190000, 101587.058594, 0.975859
6, 32401, 6.540000, 101586.289062, 0.957920
6, 32701, 6.860000, 101583.507812, 0.952812
6, 33001, 7.260000, 101583.332031, 0.833105
6, 33301, 7.640000, 101579.734375, 0.844756
6, 33602, 7.990000, 101577.234375, 0.781660
6, 33901, 8.290000, 101571.921875, 0.835635
6, 34201, 8.620000, 101563.046875, 0.765166
6, 34502, 8.890000, 101559.074219, 0.798613
6, 34801, 9.160000, 101552.496094, 0.736572
6, 35101, 9.380000, 101552.089844, 0.758994
6, 35402, 9.620000, 101549.066406, 0.760176
6, 35701, 9.870000, 101547.265625, 0.815020
6, 36001, 10.110000, 101545.132812, 0.722783
6, 36301, 10.420000, 101539.660156, 0.857686
6, 36601, 10.600000, 101536.679688, 0.678037
6, 36902, 10.830000, 101532.359375, 0.781855
6, 37201, 11.090000, 101527.933594, 0.784951
6, 37501, 11.320000, 101521.679688, 0.730488
6, 37802, 11.490000, 101521.511719, 0.685029
6, 38101, 11.640000, 101516.941406, 0.653281
6, 38401, 11.800000, 101512.113281, 0.717773
6, 38701, 11.950000, 101506.667969, 0.711006
6, 39001, 12.090000, 101495.261719, 0.705850
6, 39302, 12.180000, 101494.921875, 0.659365
6, 39601, 12.200000, 101486.656250, 0.653779
6, 39901, 12.180000, 101478.683594, 0.610684
6, 40202, 12.260000, 101471.335938, 0.702930
6, 40501, 12.270000, 101463.605469, 0.610801
6, 40801, 12.390000, 101457.492188, 0.689512
6, 41101, 12.580000, 101450.226562, 0.661943
6, 41401, 12.790000, 101438.046875, 0.677910
6, 41701, 12.940000, 101430.800781, 0.569873
6, 42001, 13.140000, 101425.843750, 0.621299
6, 42301, 13.250000, 101421.285156, 0.624775
6, 42602, 13.430000, 101416.320312, 0.584785
6, 42901, 13.550000, 101412.992188, 0.614248
6, 43201, 13.630000, 101408.230469, 0.589590
6, 43502, 13.780000, 101401.000000, 0.567754
6, 43801, 13.920000, 101387.031250, 0.537119
6, 44101, 13.990000, 101379.375000, 0.581758
6, 44401, 14.040000, 101371.195312, 0.559219
6, 44701, 14.250000, 101357.890625, 0.605938
6, 45002, 14.300000, 101347.472656, 0.527383
6, 45301, 14.450000, 101340.214844, 0.597451
6, 45601, 14.630000, 101334.707031, 0.567295
6, 45902, 14.720000, 101326.925781, 0.583291
6, 46201, 14.690000, 101317.363281, 0.518623
6, 46501, 14.710000, 101310.925781, 0.547852
6, 46801, 14.650000, 101305.742188, 0.553574
6, 47101, 14.610000, 101299.058594, 0.549629
6, 47402, 14.650000, 101295.531250, 0.583760
6, 47701, 14.820000, 101287.082031, 0.550557
6, 48001, 15.010000, 101278.906250, 0.542568
6, 48302, 15.230000, 101275.121094, 0.596172
6, 48601, 15.420000, 101268.265625, 0.496094
6, 48901, 15.240000, 101275.757812, 0.487100
6, 49201, 15.250000, 101275.796875, 0.515273
6, 49501, 15.280000, 101266.976562, 0.499502
6, 49801, 15.420000, 101264.570312, 0.558662
6, 50101, 15.410000, 101260.757812, 0.503330
6, 50401, 15.420000, 101258.515625, 0.514150
6, 50702, 15.400000, 101254.917969, 0.523242
6, 51001, 15.480000, 101252.035156, 0.476885
6, 51301, 15.450000, 101247.804688, 0.482197
6, 51601, 15.490000, 101240.777344, 0.490273
6, 51901, 15.550000, 101233.992188, 0.487100
6, 52201, 15.590000, 101230.871094, 0.524258
6, 52501, 15.600000, 101230.605469, 0.513682
6, 52801, 15.710000, 101227.171875, 0.507129
6, 53102, 15.930000, 101226.648438, 0.466328
6, 53401, 16.060000, 101223.792969, 0.497812
6, 53701, 16.310000, 101221.386719, 0.596201
6, 54002, 16.570000, 101219.398438, 0.488564
6, 54301, 16.790000, 101217.546875, 0.468018
6, 54601, 16.980000, 101217.867188, 0.478613
6, 54901, 17.290000, 101212.562500, 0.450625
6, 55201, 17.470000, 101210.273438, 0.410879
6, 55502, 17.530000, 101207.851562, 0.429902
6, 55801, 17.500000, 101203.160156, 0.412148
6, 56101, 17.530000, 101200.917969, 0.485713
6, 56402, 17.480000, 101196.507812, 0.405625
6, 56701, 17.670000, 101199.062500, 0.461660
6, 57001, 17.650000, 101199.226562, 0.407676
6, 57301, 17.760000, 101200.464844, 0.459062
6, 57601, 17.900000, 101202.683594, 0.442832
6, 57902, 17.970000, 101204.292969, 0.456592
6, 58201, 17.960000, 101205.769531, 0.457930
6, 58501, 18.030000, 101207.414062, 0.480205
6, 58802, 18.030000, 101206.128906, 0.454736
6, 59101, 18.050000, 101205.734375, 0.491670
6, 59401, 17.870000, 101201.136719, 0.463105
6, 59701, 17.610000, 101203.042969, 0.494082
6, 60001, 17.330000, 101210.785156, 0.501045
6, 60302, 16.990000, 101218.757812, 0.512168
6, 60601, 16.600000, 101220.601562, 0.519873
6, 60901, 16.250000, 101225.894531, 0.544756
6, 61202, 15.990000, 101228.238281, 0.560254
6, 61501, 15.690000, 101232.515625, 0.571895
6, 61801, 15.460000, 101237.660156, 0.584482
6, 62102, 15.170000, 101244.058594, 0.587217
6, 62401, 14.930000, 101246.484375, 0.604316
6, 62702, 14.740000, 101248.484375, 0.615137
6, 63001, 14.520000, 101251.289062, 0.622705
6, 63301, 14.310000, 101259.226562, 0.627939
6, 63602, 14.040000, 101262.628906, 0.637959
6, 63901, 13.820000, 101264.847656, 0.642930
6, 64201, 13.580000, 101269.785156, 0.650430
6, 64502, 13.310000, 101276.910156, 0.661611
6, 64801, 13.110000, 101280.269531, 0.668154
6, 65101, 12.930000, 101283.785156, 0.668311
6, 65401, 12.750000, 101288.652344, 0.671904
6, 65701, 12.510000, 101298.808594, 0.685410
6, 66002, 12.320000, 101303.710938, 0.694014
6, 66301, 12.150000, 101308.921875, 0.692539
6, 66601, 12.010000, 101314.144531, 0.696045
6, 66902, 11.820000, 101321.527344, 0.699482
6, 67201, 11.630000, 101328.675781, 0.703018
6, 67501, 11.480000, 101333.117188, 0.711553
6, 67801, 11.310000, 101341.703125, 0.716992
6, 68101, 11.190000, 101346.417969, 0.721836
6, 68402, 11.070000, 101350.136719, 0.722842
6, 68701, 10.910000, 101353.281250, 0.730449
6, 69001, 10.760000, 101353.031250, 0.731084
6, 69302, 10.610000, 101353.578125, 0.738271
