tempC, presPa, humRH, seconds, future_temp_1, future_temp_2, future_temp_3, future_temp_4, future_temp_5
0.331667, 1.017906, 0.788584, 0.843762, 0.319833, 0.296333, 0.315667, 0.341500, 0.373333
0.331333, 1.017919, 0.788975, 0.847234, 0.318000, 0.295833, 0.314833, 0.340500, 0.371167
0.331167, 1.017903, 0.791367, 0.850718, 0.315833, 0.295167, 0.314167, 0.339667, 0.369167
0.330833, 1.017949, 0.787178, 0.854178, 0.313667, 0.295333, 0.313333, 0.338333, 0.367667
0.330167, 1.017928, 0.788203, 0.857650, 0.311500, 0.294833, 0.313000, 0.337500, 0.366000
0.329667, 1.017937, 0.793262, 0.861123, 0.309667, 0.294000, 0.312167, 0.336833, 0.365000
0.329000, 1.017917, 0.785781, 0.864595, 0.307167, 0.293167, 0.311667, 0.336000, 0.364000
0.327833, 1.017915, 0.786104, 0.868079, 0.305000, 0.292000, 0.310833, 0.335167, 0.362667
0.326167, 1.017900, 0.788770, 0.871539, 0.302500, 0.290500, 0.310333, 0.334333, 0.361500
0.324833, 1.017891, 0.798945, 0.875012, 0.300333, 0.289333, 0.309667, 0.333333, 0.360500
0.323000, 1.017904, 0.792861, 0.878495, 0.298000, 0.288000, 0.309000, 0.332500, 0.359667
0.321833, 1.017905, 0.786416, 0.881956, 0.296000, 0.286333, 0.308667, 0.331833, 0.358833
0.319833, 1.017909, 0.786016, 0.885428, 0.294500, 0.284833, 0.308000, 0.331000, 0.358167
0.318000, 1.017904, 0.781338, 0.888900, 0.292500, 0.283333, 0.307333, 0.330500, 0.358000
0.315833, 1.017979, 0.780244, 0.892373, 0.290333, 0.282333, 0.306833, 0.330167, 0.357167
0.313667, 1.018000, 0.781738, 0.895845, 0.288167, 0.281500, 0.306000, 0.329833, 0.357000
0.311500, 1.018007, 0.780752, 0.899317, 0.286667, 0.281000, 0.305333, 0.329667, 0.357167
0.309667, 1.018036, 0.785752, 0.902789, 0.285833, 0.280333, 0.304833, 0.329333, 0.358000
0.307167, 1.018050, 0.781787, 0.906273, 0.285167, 0.279833, 0.304167, 0.329333, 0.358667
0.305000, 1.018063, 0.783408, 0.909734, 0.284333, 0.279667, 0.303500, 0.329167, 0.359333
0.302500, 1.018085, 0.785967, 0.913206, 0.284333, 0.279167, 0.303000, 0.329167, 0.360167
0.300333, 1.018114, 0.788447, 0.916690, 0.284167, 0.279167, 0.302833, 0.328667, 0.361333
0.298000, 1.018160, 0.790693, 0.920150, 0.284333, 0.279167, 0.301833, 0.328500, 0.362333
0.296000, 1.018180, 0.795244, 0.923623, 0.284167, 0.279167, 0.301000, 0.328167, 0.363333
0.294500, 1.018102, 0.797881, 0.927095, 0.284500, 0.279333, 0.300333, 0.328000, 0.364000
0.292500, 1.018035, 0.801162, 0.930567, 0.285000, 0.279667, 0.299667, 0.327833, 0.364833
0.290333, 1.018055, 0.808818, 0.934051, 0.285833, 0.279167, 0.299333, 0.327500, 0.365333
0.288167, 1.018030, 0.805977, 0.937512, 0.286333, 0.279333, 0.299167, 0.326833, 0.365500
0.286667, 1.017946, 0.820537, 0.940984, 0.286667, 0.279500, 0.299000, 0.326333, 0.365833
0.285833, 1.017863, 0.820127, 0.944468, 0.287333, 0.280667, 0.298667, 0.326167, 0.366000
0.285167, 1.017794, 0.830322, 0.947928, 0.287833, 0.282833, 0.298000, 0.325500, 0.366333
0.284333, 1.017731, 0.833262, 0.951400, 0.288500, 0.284333, 0.297833, 0.324667, 0.366333
0.284333, 1.017682, 0.841699, 0.954873, 0.289167, 0.285167, 0.297000, 0.323667, 0.366500
0.284167, 1.017599, 0.844297, 0.958345, 0.289667, 0.285500, 0.296500, 0.323167, 0.366333
0.284333, 1.017544, 0.844297, 0.961817, 0.290333, 0.286000, 0.296000, 0.322333, 0.366167
0.284167, 1.017548, 0.849902, 0.965289, 0.291000, 0.286333, 0.294833, 0.321667, 0.365833
0.284500, 1.017476, 0.854707, 0.968762, 0.291500, 0.287000, 0.293833, 0.321167, 0.365333
0.285000, 1.017412, 0.863740, 0.972245, 0.292167, 0.287500, 0.292667, 0.320667, 0.365833
0.285833, 1.017425, 0.859287, 0.975706, 0.292667, 0.287833, 0.291667, 0.320167, 0.366500
0.286333, 1.017410, 0.859561, 0.979178, 0.293167, 0.287833, 0.290833, 0.319667, 0.366833
0.286667, 1.017384, 0.866191, 0.982662, 0.293667, 0.288000, 0.290167, 0.319167, 0.367333
0.287333, 1.017380, 0.871260, 0.986123, 0.294000, 0.288500, 0.289000, 0.319000, 0.367833
0.287833, 1.017384, 0.870449, 0.989595, 0.294000, 0.288667, 0.288000, 0.318833, 0.368667
0.288500, 1.017383, 0.866953, 0.993067, 0.294167, 0.288333, 0.287167, 0.319000, 0.369333
0.289167, 1.017370, 0.871240, 0.996539, 0.294833, 0.287833, 0.286000, 0.319000, 0.370333
0.289667, 1.017385, 0.870889, 0.000023, 0.295333, 0.286833, 0.285167, 0.319000, 0.371000
0.290333, 1.017364, 0.866631, 0.003484, 0.295833, 0.286000, 0.284167, 0.319167, 0.372667
0.291000, 1.017323, 0.873643, 0.006956, 0.296333, 0.284667, 0.283167, 0.319000, 0.374167
0.291500, 1.017291, 0.867754, 0.010440, 0.296500, 0.283667, 0.282167, 0.318833, 0.374833
0.292167, 1.017240, 0.871943, 0.013900, 0.296667, 0.282333, 0.281000, 0.318667, 0.375333
0.292667, 1.017126, 0.880771, 0.017373, 0.296667, 0.280500, 0.279333, 0.318500, 0.375667
0.293167, 1.017061, 0.877041, 0.020845, 0.296833, 0.279667, 0.278167, 0.318333, 0.376500
0.293667, 1.017073, 0.880977, 0.024317, 0.296833, 0.278333, 0.277000, 0.318167, 0.377500
0.294000, 1.017092, 0.881230, 0.027801, 0.296667, 0.277167, 0.276000, 0.317667, 0.378833
0.294000, 1.017114, 0.879717, 0.031262, 0.296667, 0.275667, 0.275167, 0.317000, 0.380000
0.294167, 1.017079, 0.880186, 0.034734, 0.297167, 0.274833, 0.273833, 0.316333, 0.380833
0.294833, 1.017031, 0.869443, 0.038218, 0.297500, 0.273833, 0.272167, 0.315333, 0.382000
0.295333, 1.016992, 0.871787, 0.041678, 0.297833, 0.272000, 0.271333, 0.314833, 0.383167
0.295833, 1.016986, 0.868701, 0.045150, 0.297333, 0.270833, 0.270333, 0.314333, 0.384667
0.296333, 1.016910, 0.866484, 0.048623, 0.297000, 0.269833, 0.269167, 0.313667, 0.385667
0.296500, 1.016891, 0.870508, 0.052095, 0.296333, 0.268667, 0.268500, 0.313000, 0.386667
0.296667, 1.016857, 0.872695, 0.055579, 0.295833, 0.267667, 0.267167, 0.312000, 0.388333
0.296667, 1.016855, 0.876826, 0.059039, 0.295167, 0.266667, 0.266167, 0.311167, 0.389167
0.296833, 1.016848, 0.874229, 0.062512, 0.295333, 0.266333, 0.265500, 0.310667, 0.390167
0.296833, 1.016847, 0.878018, 0.065995, 0.294833, 0.265833, 0.264833, 0.309833, 0.391667
0.296667, 1.016844, 0.881367, 0.069456, 0.294000, 0.265500, 0.263500, 0.309500, 0.393500
0.296667, 1.016822, 0.875957, 0.072928, 0.293167, 0.265333, 0.263000, 0.309000, 0.395000
0.297167, 1.016803, 0.875557, 0.076412, 0.292000, 0.265500, 0.262333, 0.308833, 0.396667
0.297500, 1.016765, 0.870742, 0.079873, 0.290500, 0.265667, 0.261333, 0.308500, 0.397500
0.297833, 1.016741, 0.871084, 0.083345, 0.289333, 0.266333, 0.260167, 0.308167, 0.397500
0.297333, 1.016694, 0.873975, 0.086817, 0.288000, 0.267167, 0.259833, 0.307667, 0.398333
0.297000, 1.016646, 0.867969, 0.090289, 0.286333, 0.268333, 0.258500, 0.307000, 0.398833
0.296333, 1.016605, 0.861934, 0.093773, 0.284833, 0.270167, 0.257500, 0.306667, 0.399500
0.295833, 1.016561, 0.860371, 0.097234, 0.283333, 0.272167, 0.256667, 0.306167, 0.400167
0.295167, 1.016532, 0.857695, 0.100706, 0.282333, 0.274833, 0.256167, 0.305833, 0.400500
0.295333, 1.016482, 0.849795, 0.104190, 0.281500, 0.278167, 0.255000, 0.305333, 0.401000
0.294833, 1.016414, 0.846484, 0.107650, 0.281000, 0.281500, 0.253000, 0.304833, 0.401500
0.294000, 1.016343, 0.846602, 0.111123, 0.280333, 0.285000, 0.252500, 0.304833, 0.401667
0.293167, 1.016287, 0.839697, 0.114595, 0.279833, 0.288833, 0.251500, 0.304500, 0.401500
0.292000, 1.016271, 0.840625, 0.118067, 0.279667, 0.292667, 0.250500, 0.304000, 0.401833
0.290500, 1.016241, 0.833965, 0.121539, 0.279167, 0.296833, 0.249667, 0.303500, 0.402000
0.289333, 1.016199, 0.834063, 0.125012, 0.279167, 0.303500, 0.249167, 0.303000, 0.401833
0.288000, 1.016219, 0.831191, 0.128484, 0.279167, 0.311000, 0.248500, 0.302167, 0.402167
0.286333, 1.016201, 0.830674, 0.131968, 0.279167, 0.316667, 0.247333, 0.301500, 0.402167
0.284833, 1.016170, 0.835996, 0.135428, 0.279333, 0.321833, 0.246333, 0.300833, 0.402333
0.283333, 1.016156, 0.834971, 0.138900, 0.279667, 0.327167, 0.245500, 0.299833, 0.402000
0.282333, 1.016151, 0.840059, 0.142384, 0.279167, 0.331667, 0.243833, 0.299167, 0.401833
0.281500, 1.016143, 0.844941, 0.145845, 0.279333, 0.336000, 0.243000, 0.298667, 0.401667
0.281000, 1.016084, 0.846709, 0.149317, 0.279500, 0.339500, 0.242000, 0.298000, 0.401667
0.280333, 1.016054, 0.849014, 0.152789, 0.280667, 0.343333, 0.241333, 0.297500, 0.401333
0.279833, 1.016065, 0.855439, 0.156262, 0.282833, 0.346833, 0.240167, 0.297000, 0.401000
0.279667, 1.016059, 0.856270, 0.159745, 0.284333, 0.350333, 0.239167, 0.296667, 0.400667
0.279167, 1.016017, 0.861201, 0.163206, 0.285167, 0.353000, 0.238833, 0.296500, 0.400333
0.279167, 1.016033, 0.863779, 0.166678, 0.285500, 0.356333, 0.238000, 0.296167, 0.400833
0.279167, 1.016010, 0.866367, 0.170162, 0.286000, 0.361500, 0.237167, 0.295833, 0.400833
0.279167, 1.016036, 0.871553, 0.173623, 0.286333, 0.367500, 0.236500, 0.295667, 0.401333
0.279333, 1.016003, 0.874053, 0.177095, 0.287000, 0.371667, 0.235833, 0.295667, 0.401500
0.279667, 1.016001, 0.875947, 0.180567, 0.287500, 0.374500, 0.235833, 0.295667, 0.401500
0.279167, 1.016075, 0.889043, 0.184039, 0.287833, 0.376833, 0.235000, 0.295667, 0.401667
0.279333, 1.016114, 0.887119, 0.187512, 0.287833, 0.378333, 0.234167, 0.295667, 0.401333
0.279500, 1.016092, 0.889102, 0.190984, 0.288000, 0.380500, 0.233667, 0.295333, 0.401500
0.280667, 1.016109, 0.919121, 0.194456, 0.288500, 0.382000, 0.233500, 0.295333, 0.401500
0.282833, 1.016126, 0.951523, 0.197940, 0.288667, 0.383500, 0.233167, 0.295333, 0.401500
0.284333, 1.016114, 0.936201, 0.201400, 0.288333, 0.385667, 0.232833, 0.295167, 0.401500
0.285167, 1.016113, 0.923916, 0.204873, 0.287833, 0.387667, 0.232667, 0.295000, 0.401667
0.285500, 1.016032, 0.906250, 0.208356, 0.286833, 0.390333, 0.232333, 0.294833, 0.401833
0.286000, 1.015999, 0.899160, 0.211817, 0.286000, 0.392667, 0.231667, 0.294667, 0.402167
0.286333, 1.015962, 0.894687, 0.215289, 0.284667, 0.394000, 0.231167, 0.294667, 0.402167
0.287000, 1.015958, 0.894238, 0.218762, 0.283667, 0.395000, 0.230667, 0.294500, 0.402167
0.287500, 1.015979, 0.893535, 0.222234, 0.282333, 0.395833, 0.230167, 0.294667, 0.402167
0.287833, 1.015975, 0.887939, 0.225718, 0.280500, 0.396167, 0.228500, 0.294333, 0.402000
0.287833, 1.015950, 0.882451, 0.229178, 0.279667, 0.396167, 0.227500, 0.293833, 0.402000
0.288000, 1.015992, 0.880840, 0.232650, 0.278333, 0.398500, 0.226667, 0.293500, 0.401833
0.288500, 1.016012, 0.877979, 0.236134, 0.277167, 0.398667, 0.226000, 0.293000, 0.401667
0.288667, 1.015990, 0.874541, 0.239595, 0.275667, 0.397500, 0.225500, 0.292500, 0.401833
0.288333, 1.015990, 0.872451, 0.243067, 0.274833, 0.397833, 0.225000, 0.291833, 0.401833
0.287833, 1.016000, 0.869238, 0.246539, 0.273833, 0.399500, 0.224167, 0.291500, 0.401833
0.286833, 1.016032, 0.866533, 0.250012, 0.272000, 0.399500, 0.223833, 0.291833, 0.402167
0.286000, 1.016091, 0.861016, 0.253484, 0.270833, 0.399167, 0.223167, 0.291833, 0.402000
0.284667, 1.016155, 0.855576, 0.256956, 0.269833, 0.399167, 0.223000, 0.291667, 0.400667
0.283667, 1.016246, 0.861826, 0.260428, 0.268667, 0.399000, 0.222500, 0.291167, 0.399000
0.282333, 1.016305, 0.853037, 0.263912, 0.267667, 0.399667, 0.221500, 0.290833, 0.397333
0.280500, 1.016414, 0.855537, 0.267373, 0.266667, 0.399667, 0.221000, 0.290667, 0.395833
0.279667, 1.016453, 0.855645, 0.270845, 0.266333, 0.401333, 0.220667, 0.290000, 0.395000
0.278333, 1.016493, 0.846729, 0.274329, 0.265833, 0.404333, 0.220000, 0.289500, 0.394167
0.277167, 1.016544, 0.850039, 0.277789, 0.265500, 0.408500, 0.219833, 0.289167, 0.394167
0.275667, 1.016561, 0.847393, 0.281262, 0.265333, 0.411333, 0.219000, 0.288833, 0.395167
0.274833, 1.016582, 0.852236, 0.284734, 0.265500, 0.412333, 0.218167, 0.288667, 0.396000
0.273833, 1.016606, 0.847930, 0.288206, 0.265667, 0.414333, 0.217500, 0.288333, 0.396833
0.272000, 1.016627, 0.849014, 0.291690, 0.266333, 0.416833, 0.217167, 0.288167, 0.397500
0.270833, 1.016717, 0.850273, 0.295150, 0.267167, 0.419167, 0.216667, 0.288000, 0.398333
0.269833, 1.016780, 0.848652, 0.298623, 0.268333, 0.421667, 0.216167, 0.287667, 0.399167
0.268667, 1.016847, 0.854336, 0.302106, 0.270167, 0.423833, 0.215833, 0.287667, 0.400167
0.267667, 1.016856, 0.855928, 0.305567, 0.272167, 0.425833, 0.215333, 0.287333, 0.400667
0.266667, 1.016906, 0.856250, 0.309039, 0.274833, 0.428500, 0.215000, 0.287333, 0.401000
0.266333, 1.016937, 0.861826, 0.312512, 0.278167, 0.431500, 0.215167, 0.287667, 0.401833
0.265833, 1.016992, 0.861553, 0.315984, 0.281500, 0.434333, 0.215500, 0.287833, 0.402500
0.265500, 1.017022, 0.868506, 0.319468, 0.285000, 0.436500, 0.216167, 0.288500, 0.402833
0.265333, 1.017035, 0.872812, 0.322928, 0.288833, 0.437833, 0.216833, 0.289167, 0.403167
0.265500, 1.017065, 0.881543, 0.326400, 0.292667, 0.439167, 0.218333, 0.290333, 0.403833
0.265667, 1.017070, 0.893213, 0.329884, 0.296833, 0.439500, 0.220333, 0.291500, 0.404500
0.266333, 1.017107, 0.900615, 0.333345, 0.303500, 0.438500, 0.224833, 0.293000, 0.404667
0.267167, 1.017100, 0.904590, 0.336817, 0.311000, 0.437000, 0.229833, 0.294667, 0.405333
0.268333, 1.017134, 0.913037, 0.340289, 0.316667, 0.434167, 0.233167, 0.296500, 0.405667
0.270167, 1.017135, 0.922852, 0.343762, 0.321833, 0.432667, 0.235833, 0.298667, 0.406000
0.272167, 1.017152, 0.922764, 0.347245, 0.327167, 0.433500, 0.237833, 0.302333, 0.406167
0.274833, 1.017123, 0.919687, 0.350706, 0.331667, 0.433000, 0.239667, 0.305833, 0.406333
0.278167, 1.017097, 0.932178, 0.354178, 0.336000, 0.431333, 0.241500, 0.309500, 0.406500
0.281500, 1.017100, 0.930322, 0.357662, 0.339500, 0.429833, 0.244000, 0.313500, 0.406667
0.285000, 1.017088, 0.926055, 0.361123, 0.343333, 0.427833, 0.246667, 0.317333, 0.406667
0.288833, 1.017075, 0.891963, 0.364595, 0.346833, 0.425667, 0.249500, 0.321500, 0.407000
0.292667, 1.017053, 0.903047, 0.368079, 0.350333, 0.423500, 0.252333, 0.326000, 0.407500
0.296833, 1.017050, 0.897383, 0.371539, 0.353000, 0.424333, 0.256333, 0.330333, 0.407833
0.303500, 1.017005, 0.914990, 0.375012, 0.356333, 0.426500, 0.261333, 0.334833, 0.408333
0.311000, 1.016947, 0.910078, 0.378484, 0.361500, 0.429667, 0.266833, 0.339500, 0.409167
0.316667, 1.016802, 0.751240, 0.381956, 0.367500, 0.434667, 0.272333, 0.343667, 0.409833
0.321833, 1.016729, 0.744131, 0.385440, 0.371667, 0.438833, 0.279000, 0.348833, 0.410333
0.327167, 1.016721, 0.737383, 0.388900, 0.374500, 0.439833, 0.288000, 0.352500, 0.411167
0.331667, 1.016679, 0.666230, 0.392373, 0.376833, 0.437833, 0.298333, 0.356333, 0.412000
0.336000, 1.016611, 0.666406, 0.395856, 0.378333, 0.434833, 0.305833, 0.360167, 0.413000
0.339500, 1.016545, 0.690605, 0.399317, 0.380500, 0.431833, 0.311167, 0.364000, 0.414167
0.343333, 1.016481, 0.638662, 0.402789, 0.382000, 0.429500, 0.314833, 0.368833, 0.416000
0.346833, 1.016362, 0.640947, 0.406262, 0.383500, 0.427500, 0.317833, 0.374167, 0.416500
0.350333, 1.016284, 0.638633, 0.409734, 0.385667, 0.426000, 0.320833, 0.379000, 0.417167
0.353000, 1.016217, 0.585537, 0.413206, 0.387667, 0.425167, 0.325000, 0.383667, 0.417333
0.356333, 1.016153, 0.598027, 0.416678, 0.390333, 0.427000, 0.330500, 0.387833, 0.416833
0.361500, 1.016097, 0.612432, 0.420150, 0.392667, 0.430000, 0.334667, 0.392167, 0.417333
0.367500, 1.016025, 0.682705, 0.423634, 0.394000, 0.432667, 0.338333, 0.396667, 0.417000
0.371667, 1.015998, 0.597959, 0.427095, 0.395000, 0.435667, 0.341667, 0.401833, 0.416500
0.374500, 1.015970, 0.570918, 0.430567, 0.395833, 0.437167, 0.344667, 0.406667, 0.416167
0.376833, 1.015949, 0.582490, 0.434051, 0.396167, 0.436333, 0.348167, 0.411167, 0.416167
0.378333, 1.015895, 0.563154, 0.437512, 0.396167, 0.435000, 0.351833, 0.415333, 0.416333
0.380500, 1.015876, 0.521514, 0.440984, 0.398500, 0.432500, 0.355667, 0.419333, 0.417333
0.382000, 1.015865, 0.556914, 0.444456, 0.398667, 0.429000, 0.359167, 0.424333, 0.418167
0.383500, 1.015841, 0.545547, 0.447928, 0.397500, 0.425500, 0.361500, 0.428000, 0.420000
0.385667, 1.015808, 0.562510, 0.451412, 0.397833, 0.421000, 0.363500, 0.430500, 0.421500
0.387667, 1.015787, 0.541855, 0.454873, 0.399500, 0.418000, 0.366500, 0.433500, 0.422667
0.390333, 1.015726, 0.521885, 0.458345, 0.399500, 0.415000, 0.369167, 0.435833, 0.424333
0.392667, 1.015696, 0.530811, 0.461829, 0.399167, 0.411167, 0.371833, 0.439000, 0.426000
0.394000, 1.015664, 0.537676, 0.465289, 0.399167, 0.408000, 0.374000, 0.441167, 0.427500
0.395000, 1.015702, 0.522666, 0.468762, 0.399000, 0.405333, 0.377167, 0.443500, 0.429167
0.395833, 1.015680, 0.522168, 0.472234, 0.399667, 0.402667, 0.380500, 0.445333, 0.432000
0.396167, 1.015624, 0.533945, 0.475706, 0.399667, 0.399500, 0.384500, 0.447667, 0.433500
0.396167, 1.015590, 0.531289, 0.479178, 0.401333, 0.396500, 0.388833, 0.447333, 0.436333
0.398500, 1.015521, 0.555957, 0.482650, 0.404333, 0.394000, 0.393000, 0.449167, 0.437167
0.398667, 1.015456, 0.508721, 0.486123, 0.408500, 0.390833, 0.396833, 0.450167, 0.437333
0.397500, 1.015411, 0.548672, 0.489606, 0.411333, 0.387833, 0.401500, 0.452167, 0.436667
0.397833, 1.015358, 0.539951, 0.493067, 0.412333, 0.384667, 0.405667, 0.452000, 0.435333
0.399500, 1.015303, 0.525205, 0.496539, 0.414333, 0.380333, 0.409000, 0.454000, 0.434000
0.399500, 1.015293, 0.521768, 0.500023, 0.416833, 0.376667, 0.413333, 0.457167, 0.432167
0.399167, 1.015280, 0.541934, 0.503484, 0.419167, 0.372833, 0.416833, 0.459500, 0.428333
0.399167, 1.015223, 0.528389, 0.506956, 0.421667, 0.369500, 0.420167, 0.461500, 0.426500
0.399000, 1.015180, 0.504756, 0.510428, 0.423833, 0.366500, 0.422667, 0.462500, 0.425667
0.399667, 1.015119, 0.512900, 0.513900, 0.425833, 0.363667, 0.425333, 0.463500, 0.424833
0.399667, 1.015045, 0.527109, 0.517384, 0.428500, 0.360667, 0.428000, 0.465167, 0.423500
0.401333, 1.014933, 0.503027, 0.520845, 0.431500, 0.357833, 0.430500, 0.466667, 0.422833
0.404333, 1.014831, 0.537324, 0.524317, 0.434333, 0.353500, 0.432833, 0.466667, 0.423333
0.408500, 1.014746, 0.496191, 0.527801, 0.436500, 0.349833, 0.435000, 0.467000, 0.423167
0.411333, 1.014675, 0.501162, 0.531262, 0.437833, 0.347167, 0.437833, 0.467167, 0.423667
0.412333, 1.014585, 0.516914, 0.534734, 0.439167, 0.344833, 0.440833, 0.469500, 0.424000
0.414333, 1.014533, 0.493457, 0.538206, 0.439500, 0.342333, 0.442833, 0.472667, 0.425000
0.416833, 1.014446, 0.489629, 0.541678, 0.438500, 0.340500, 0.443667, 0.474333, 0.425000
0.419167, 1.014330, 0.472070, 0.545162, 0.437000, 0.338500, 0.444000, 0.476167, 0.424667
0.421667, 1.014233, 0.490615, 0.548623, 0.434167, 0.335833, 0.446667, 0.477833, 0.423833
0.423833, 1.014075, 0.478721, 0.552095, 0.432667, 0.333667, 0.449667, 0.477333, 0.423333
0.425833, 1.014001, 0.463242, 0.555579, 0.433500, 0.331167, 0.451500, 0.477833, 0.422833
0.428500, 1.013829, 0.483945, 0.559039, 0.433000, 0.329500, 0.452833, 0.477333, 0.422500
0.431500, 1.013718, 0.473428, 0.562512, 0.431333, 0.327667, 0.454000, 0.478500, 0.422667
0.434333, 1.013589, 0.466797, 0.565984, 0.429833, 0.325500, 0.454667, 0.481000, 0.422667
0.436500, 1.013511, 0.439336, 0.569456, 0.427833, 0.323833, 0.455333, 0.482667, 0.422333
0.437833, 1.013434, 0.431582, 0.572928, 0.425667, 0.322333, 0.454667, 0.482667, 0.422167
0.439167, 1.013396, 0.438818, 0.576400, 0.423500, 0.321500, 0.453667, 0.484333, 0.421833
0.439500, 1.013377, 0.428662, 0.579873, 0.424333, 0.320167, 0.452167, 0.483333, 0.421333
0.438500, 1.013313, 0.429385, 0.583356, 0.426500, 0.318500, 0.451000, 0.481167, 0.420833
0.437000, 1.013301, 0.456689, 0.586817, 0.429667, 0.317667, 0.449500, 0.480000, 0.419167
0.434167, 1.013280, 0.456182, 0.590289, 0.434667, 0.316833, 0.448667, 0.480667, 0.418833
0.432667, 1.013267, 0.437988, 0.593773, 0.438833, 0.315667, 0.447333, 0.483500, 0.418333
0.433500, 1.013249, 0.424170, 0.597234, 0.439833, 0.314833, 0.447000, 0.487167, 0.418167
0.433000, 1.013266, 0.446045, 0.600706, 0.437833, 0.314167, 0.446333, 0.489167, 0.417833
0.431333, 1.013295, 0.417568, 0.604178, 0.434833, 0.313333, 0.445000, 0.493167, 0.419333
0.429833, 1.013290, 0.435801, 0.607650, 0.431833, 0.313000, 0.446000, 0.497333, 0.421333
0.427833, 1.013297, 0.454658, 0.611134, 0.429500, 0.312167, 0.446333, 0.499833, 0.423000
0.425667, 1.013322, 0.448955, 0.614595, 0.427500, 0.311667, 0.447333, 0.502667, 0.424167
0.423500, 1.013341, 0.499648, 0.618067, 0.426000, 0.310833, 0.448000, 0.503333, 0.426333
0.424333, 1.013303, 0.474854, 0.621551, 0.425167, 0.310333, 0.446333, 0.501167, 0.427333
0.426500, 1.013241, 0.434609, 0.625012, 0.427000, 0.309667, 0.445333, 0.499500, 0.428500
0.429667, 1.013197, 0.431895, 0.628484, 0.430000, 0.309000, 0.444167, 0.500833, 0.428667
0.434667, 1.013154, 0.467148, 0.631956, 0.432667, 0.308667, 0.443167, 0.500500, 0.430000
0.438833, 1.013111, 0.439580, 0.635428, 0.435667, 0.308000, 0.441833, 0.499500, 0.431000
0.439833, 1.013087, 0.437734, 0.638912, 0.437167, 0.307333, 0.443000, 0.501333, 0.431000
0.437833, 1.013093, 0.443652, 0.642373, 0.436333, 0.306833, 0.446667, 0.503167, 0.430667
0.434833, 1.013091, 0.453984, 0.645845, 0.435000, 0.306000, 0.450833, 0.503500, 0.430500
0.431833, 1.013087, 0.456914, 0.649329, 0.432500, 0.305333, 0.452667, 0.502833, 0.430000
0.429500, 1.013073, 0.506074, 0.652789, 0.429000, 0.304833, 0.453667, 0.501500, 0.429667
0.427500, 1.013063, 0.492227, 0.656262, 0.425500, 0.304167, 0.454167, 0.498333, 0.429167
0.426000, 1.013037, 0.513301, 0.659734, 0.421000, 0.303500, 0.453667, 0.496167, 0.427667
0.425167, 1.013038, 0.521260, 0.663206, 0.418000, 0.303000, 0.454333, 0.495500, 0.426667
0.427000, 1.012994, 0.505801, 0.666690, 0.415000, 0.302833, 0.457667, 0.494000, 0.425333
0.430000, 1.012937, 0.488828, 0.670150, 0.411167, 0.301833, 0.461833, 0.491167, 0.424000
0.432667, 1.012903, 0.450498, 0.673623, 0.408000, 0.301000, 0.462500, 0.488833, 0.422333
0.435667, 1.012883, 0.479619, 0.677106, 0.405333, 0.300333, 0.460500, 0.487500, 0.420500
0.437167, 1.012875, 0.452686, 0.680567, 0.402667, 0.299667, 0.458167, 0.485167, 0.418833
0.436333, 1.012896, 0.438984, 0.684039, 0.399500, 0.299333, 0.456167, 0.482333, 0.417000
0.435000, 1.012911, 0.441143, 0.687512, 0.396500, 0.299167, 0.453833, 0.479167, 0.415833
0.432500, 1.012928, 0.466348, 0.690984, 0.394000, 0.299000, 0.451333, 0.476000, 0.415500
0.429000, 1.012936, 0.469355, 0.694456, 0.390833, 0.298667, 0.448333, 0.474500, 0.415167
0.425500, 1.012989, 0.479268, 0.697928, 0.387833, 0.298000, 0.446000, 0.472333, 0.414000
0.421000, 1.013021, 0.500488, 0.701400, 0.384667, 0.297833, 0.443000, 0.472000, 0.412000
0.418000, 1.013088, 0.510068, 0.704884, 0.380333, 0.297000, 0.440667, 0.471167, 0.410500
0.415000, 1.013164, 0.521982, 0.708345, 0.376667, 0.296500, 0.437500, 0.469167, 0.409333
0.411167, 1.013222, 0.548359, 0.711817, 0.372833, 0.296000, 0.435500, 0.467833, 0.407500
0.408000, 1.013260, 0.534033, 0.715301, 0.369500, 0.294833, 0.432167, 0.466333, 0.406000
0.405333, 1.013329, 0.540508, 0.718762, 0.366500, 0.293833, 0.429167, 0.464500, 0.405000
0.402667, 1.013407, 0.550059, 0.722234, 0.363667, 0.292667, 0.426667, 0.462333, 0.404833
0.399500, 1.013479, 0.559365, 0.725706, 0.360667, 0.291667, 0.424167, 0.460167, 0.404833
0.396500, 1.013549, 0.562344, 0.729178, 0.357833, 0.290833, 0.421000, 0.457833, 0.405000
0.394000, 1.013632, 0.588057, 0.732662, 0.353500, 0.290167, 0.418000, 0.455500, 0.405333
0.390833, 1.013707, 0.595107, 0.736123, 0.349833, 0.289000, 0.414833, 0.453500, 0.405333
0.387833, 1.013763, 0.602480, 0.739595, 0.347167, 0.288000, 0.411667, 0.450833, 0.405333
0.384667, 1.013832, 0.607646, 0.743079, 0.344833, 0.287167, 0.408167, 0.448333, 0.405500
0.380333, 1.013898, 0.617441, 0.746539, 0.342333, 0.286000, 0.405000, 0.445333, 0.405167
0.376667, 1.013904, 0.623174, 0.750012, 0.340500, 0.285167, 0.401500, 0.442500, 0.405167
0.372833, 1.013983, 0.637178, 0.753484, 0.338500, 0.284167, 0.398500, 0.439667, 0.405167
