datetime, tempC, presPa, humRH
2022/08/27 02:40:02, 7.080000, 101821.937500, 0.87837891
2022/08/27 02:45:01, 7.010000, 101818.417969, 0.87932617
2022/08/27 02:50:01, 6.940000, 101815.851562, 0.88037109
2022/08/27 02:55:02, 6.880000, 101814.125000, 0.87917969
2022/08/27 03:00:01, 6.820000, 101813.808594, 0.87904297
2022/08/27 03:05:01, 6.760000, 101808.863281, 0.88053711
2022/08/27 03:10:01, 6.690000, 101804.035156, 0.88029297
2022/08/27 03:15:01, 6.630000, 101803.324219, 0.87962891
2022/08/27 03:20:02, 6.570000, 101799.160156, 0.87961914
2022/08/27 03:25:01, 6.510000, 101797.988281, 0.87981445
2022/08/27 03:30:01, 6.440000, 101796.203125, 0.87785156
2022/08/27 03:35:02, 6.380000, 101794.406250, 0.87794922
2022/08/27 03:40:01, 6.340000, 101794.730469, 0.87925781
2022/08/27 03:45:01, 6.300000, 101795.933594, 0.88252930
2022/08/27 03:50:02, 6.270000, 101800.679688, 0.88321289
2022/08/27 03:55:01, 6.260000, 101798.507812, 0.88545898
2022/08/27 04:00:01, 6.210000, 101796.214844, 0.88570312
2022/08/27 04:05:01, 6.170000, 101795.625000, 0.88397461
2022/08/27 04:10:01, 6.120000, 101796.632812, 0.88183594
2022/08/27 04:15:02, 6.050000, 101798.617188, 0.88116211
2022/08/27 04:20:01, 6.000000, 101796.468750, 0.87975586
2022/08/27 04:25:01, 5.950000, 101800.792969, 0.87942383
2022/08/27 04:30:02, 5.900000, 101800.027344, 0.88269531
2022/08/27 04:35:01, 5.880000, 101803.968750, 0.88565430
2022/08/27 04:40:01, 5.850000, 101807.679688, 0.88688477
2022/08/27 04:45:01, 5.820000, 101807.562500, 0.88694336
2022/08/27 04:50:01, 5.810000, 101811.085938, 0.88647461
2022/08/27 04:55:02, 5.790000, 101811.851562, 0.88902344
2022/08/27 05:00:01, 5.780000, 101817.566406, 0.88856445
2022/08/27 05:05:01, 5.770000, 101824.355469, 0.88950195
2022/08/27 05:10:02, 5.750000, 101829.574219, 0.89001953
2022/08/27 05:15:01, 5.720000, 101831.199219, 0.89244141
2022/08/27 05:20:01, 5.700000, 101836.035156, 0.89453125
2022/08/27 05:25:01, 5.680000, 101837.761719, 0.89363281
2022/08/27 05:30:01, 5.650000, 101839.097656, 0.89088867
2022/08/27 05:35:02, 5.630000, 101837.613281, 0.88858398
2022/08/27 05:40:01, 5.600000, 101839.636719, 0.88853516
2022/08/27 05:45:01, 5.580000, 101840.632812, 0.88783203
2022/08/27 05:50:02, 5.550000, 101846.039062, 0.88680664
2022/08/27 05:55:01, 5.520000, 101845.343750, 0.88330078
2022/08/27 06:00:01, 5.520000, 101845.292969, 0.88642578
2022/08/27 06:05:01, 5.550000, 101845.984375, 0.88927734
2022/08/27 06:10:01, 5.570000, 101845.496094, 0.89394531
2022/08/27 06:15:01, 5.600000, 101849.058594, 0.89583008
2022/08/27 06:20:01, 5.640000, 101853.667969, 0.89764648
2022/08/27 06:25:01, 5.670000, 101857.164062, 0.90031250
2022/08/27 06:30:02, 5.710000, 101862.230469, 0.90113281
2022/08/27 06:35:01, 5.760000, 101867.734375, 0.90263672
2022/08/27 06:40:01, 5.800000, 101871.386719, 0.90380859
2022/08/27 06:45:01, 5.860000, 101875.296875, 0.90489258
2022/08/27 06:50:01, 5.910000, 101876.046875, 0.90586914
2022/08/27 06:55:01, 5.970000, 101877.917969, 0.90665039
2022/08/27 07:00:01, 6.040000, 101882.207031, 0.90741211
2022/08/27 07:05:01, 6.100000, 101884.007812, 0.91023438
2022/08/27 07:10:02, 6.190000, 101884.519531, 0.91516602
2022/08/27 07:15:01, 6.290000, 101884.183594, 0.91923828
2022/08/27 07:20:01, 6.360000, 101885.902344, 0.92306641
2022/08/27 07:25:02, 6.430000, 101888.644531, 0.92677734
2022/08/27 07:30:01, 6.500000, 101892.468750, 0.92852539
2022/08/27 07:35:01, 6.570000, 101898.992188, 0.92922852
2022/08/27 07:40:01, 6.630000, 101908.199219, 0.92966797
2022/08/27 07:45:01, 6.700000, 101911.109375, 0.92831055
2022/08/27 07:50:02, 6.770000, 101918.035156, 0.92780273
2022/08/27 07:55:01, 6.840000, 101921.843750, 0.92613281
2022/08/27 08:00:01, 6.920000, 101923.820312, 0.92425781
2022/08/27 08:05:02, 7.010000, 101926.019531, 0.92195312
2022/08/27 08:10:01, 7.090000, 101932.402344, 0.91997070
2022/08/27 08:15:01, 7.190000, 101933.941406, 0.91738281
2022/08/27 08:20:01, 7.290000, 101940.000000, 0.91542969
2022/08/27 08:25:01, 7.380000, 101943.460938, 0.91389648
2022/08/27 08:30:02, 7.490000, 101944.296875, 0.91088867
2022/08/27 08:35:01, 7.550000, 101946.867188, 0.90929688
2022/08/27 08:40:01, 7.640000, 101950.527344, 0.90512695
2022/08/27 08:45:02, 7.730000, 101949.937500, 0.90014648
2022/08/27 08:50:01, 7.880000, 101951.671875, 0.89677734
2022/08/27 08:55:01, 8.060000, 101952.039062, 0.89399414
2022/08/27 09:00:01, 8.210000, 101950.238281, 0.88739258
2022/08/27 09:05:01, 8.370000, 101946.984375, 0.88055664
2022/08/27 09:10:01, 8.580000, 101942.632812, 0.87512695
2022/08/27 09:15:01, 8.800000, 101940.617188, 0.86698242
2022/08/27 09:20:01, 9.080000, 101933.687500, 0.85278320
2022/08/27 09:25:02, 9.390000, 101931.445312, 0.84285156
2022/08/27 09:30:01, 9.690000, 101924.742188, 0.83525391
2022/08/27 09:35:01, 9.980000, 101919.316406, 0.82447266
2022/08/27 09:40:01, 10.280000, 101913.300781, 0.81567383
2022/08/27 09:45:01, 10.610000, 101903.042969, 0.80175781
2022/08/27 09:50:01, 10.980000, 101893.085938, 0.78157227
2022/08/27 09:55:01, 11.480000, 101882.160156, 0.76702148
2022/08/27 10:00:01, 12.150000, 101867.367188, 0.74823242
2022/08/27 10:05:02, 13.090000, 101855.562500, 0.70559570
2022/08/27 10:10:01, 14.240000, 101836.582031, 0.65882812
2022/08/27 10:15:01, 15.680000, 101815.976562, 0.60179688
2022/08/27 10:20:01, 17.190000, 101793.222656, 0.54625000
2022/08/27 10:25:01, 18.700000, 101770.535156, 0.48777344
2022/08/27 10:30:01, 18.770000, 101751.398438, 0.45006836
2022/08/27 10:35:01, 18.830000, 101731.722656, 0.41436523
2022/08/27 10:40:01, 18.910000, 101714.683594, 0.39017578
2022/08/27 10:45:02, 18.980000, 101695.140625, 0.37744141
2022/08/27 10:50:01, 19.040000, 101678.746094, 0.35687500
2022/08/27 10:55:01, 19.160000, 101659.886719, 0.33158203
2022/08/27 11:00:02, 19.220000, 101642.390625, 0.32589844
2022/08/27 11:05:01, 19.320000, 101627.019531, 0.30888672
2022/08/27 11:10:01, 19.400000, 101643.296875, 0.41047852
2022/08/27 11:15:01, 19.440000, 101691.140625, 0.51333008
2022/08/27 11:20:01, 19.360000, 101689.792969, 0.51762695
2022/08/27 11:25:02, 19.360000, 101682.453125, 0.51491211
2022/08/27 11:30:01, 19.260000, 101677.195312, 0.52266602
2022/08/27 11:35:01, 19.310000, 101667.957031, 0.51958008
2022/08/27 11:40:02, 19.300000, 101663.171875, 0.53147461
2022/08/27 11:45:01, 19.280000, 101654.437500, 0.53615234
2022/08/27 11:50:01, 19.120000, 101646.035156, 0.51789062
2022/08/27 11:55:01, 19.220000, 101636.929688, 0.54270508
2022/08/27 12:00:01, 19.170000, 101628.062500, 0.53591797
2022/08/27 12:05:02, 19.310000, 101615.992188, 0.50306641
2022/08/27 12:10:01, 19.750000, 101602.863281, 0.49252930
2022/08/27 12:15:01, 20.060000, 101593.218750, 0.50131836
2022/08/27 12:20:02, 19.880000, 101586.773438, 0.51135742
2022/08/27 12:25:01, 19.800000, 101577.976562, 0.46466797
2022/08/27 12:30:01, 19.760000, 101571.601562, 0.43139648
2022/08/27 12:35:01, 19.710000, 101562.003906, 0.42030273
2022/08/27 12:40:01, 19.850000, 101557.289062, 0.41681641
2022/08/27 12:45:02, 19.900000, 101551.046875, 0.40466797
2022/08/27 12:50:01, 19.630000, 101545.898438, 0.38311523
2022/08/27 12:55:01, 19.850000, 101536.562500, 0.45108398
2022/08/27 13:00:02, 19.940000, 101524.183594, 0.42818359
2022/08/27 13:05:01, 20.240000, 101508.042969, 0.44077148
2022/08/27 13:10:01, 20.430000, 101498.054688, 0.41803711
2022/08/27 13:15:01, 20.630000, 101487.621094, 0.40647461
2022/08/27 13:20:01, 20.390000, 101478.644531, 0.38185547
2022/08/27 13:25:02, 20.230000, 101469.585938, 0.37933594
2022/08/27 13:30:01, 20.530000, 101457.351562, 0.38197266
2022/08/27 13:35:01, 20.710000, 101446.062500, 0.36525391
2022/08/27 13:40:02, 20.980000, 101435.664062, 0.38620117
2022/08/27 13:45:01, 21.420000, 101423.781250, 0.38771484
2022/08/27 13:50:01, 21.680000, 101415.253906, 0.39009766
2022/08/27 13:55:01, 21.820000, 101408.718750, 0.36617188
2022/08/27 14:00:01, 21.490000, 101403.058594, 0.34786133
2022/08/27 14:05:02, 21.690000, 101392.144531, 0.36153320
2022/08/27 14:10:01, 21.780000, 101383.242188, 0.36681641
2022/08/27 14:15:01, 21.710000, 101382.257812, 0.35926758
2022/08/27 14:20:02, 21.700000, 101373.367188, 0.34360352
2022/08/27 14:25:01, 21.540000, 101377.378906, 0.35708984
2022/08/27 14:30:02, 21.570000, 101375.460938, 0.36358398
2022/08/27 14:35:01, 21.420000, 101376.039062, 0.41534180
2022/08/27 14:40:01, 21.390000, 101372.992188, 0.35243164
2022/08/27 14:45:02, 21.420000, 101368.437500, 0.35972656
2022/08/27 14:50:01, 20.970000, 101371.136719, 0.35721680
2022/08/27 14:55:01, 20.880000, 101369.613281, 0.37592773
2022/08/27 15:00:01, 21.120000, 101362.875000, 0.38167969
2022/08/27 15:05:01, 21.310000, 101357.699219, 0.40687500
2022/08/27 15:10:01, 20.990000, 101354.882812, 0.40375000
2022/08/27 15:15:01, 21.210000, 101352.132812, 0.40677734
2022/08/27 15:20:01, 21.160000, 101347.855469, 0.40661133
2022/08/27 15:25:02, 20.880000, 101346.871094, 0.38645508
2022/08/27 15:30:01, 20.510000, 101347.585938, 0.41629883
2022/08/27 15:35:01, 20.730000, 101339.859375, 0.40385742
2022/08/27 15:40:02, 21.080000, 101333.640625, 0.43742188
2022/08/27 15:45:01, 21.040000, 101331.562500, 0.37628906
2022/08/27 15:50:01, 20.920000, 101327.675781, 0.36758789
2022/08/27 15:55:01, 21.090000, 101323.941406, 0.38992188
2022/08/27 16:00:01, 21.230000, 101319.238281, 0.38438477
2022/08/27 16:05:02, 20.820000, 101315.726562, 0.37497070
2022/08/27 16:10:01, 20.740000, 101314.605469, 0.39254883
2022/08/27 16:15:01, 21.240000, 101307.554688, 0.38007812
2022/08/27 16:20:02, 21.650000, 101300.300781, 0.38677734
2022/08/27 16:25:01, 21.590000, 101300.128906, 0.35849609
2022/08/27 16:30:01, 21.780000, 101297.523438, 0.39891602
2022/08/27 16:35:01, 21.770000, 101298.597656, 0.40875977
2022/08/27 16:40:01, 21.720000, 101301.835938, 0.41811523
2022/08/27 16:45:02, 21.310000, 101304.796875, 0.41072266
2022/08/27 16:50:01, 20.780000, 101309.343750, 0.41656250
2022/08/27 16:55:01, 20.630000, 101307.941406, 0.44804688
2022/08/27 17:00:02, 20.490000, 101304.957031, 0.44564453
2022/08/27 17:05:01, 20.350000, 101304.457031, 0.44946289
2022/08/27 17:10:01, 20.210000, 101306.515625, 0.45257812
2022/08/27 17:15:02, 20.010000, 101310.765625, 0.45813477
2022/08/27 17:20:01, 19.800000, 101313.640625, 0.47109375
2022/08/27 17:25:01, 19.640000, 101316.656250, 0.47721680
2022/08/27 17:30:01, 19.550000, 101320.023438, 0.47476562
2022/08/27 17:35:01, 19.360000, 101321.738281, 0.48479492
2022/08/27 17:40:02, 19.090000, 101324.656250, 0.49371094
2022/08/27 17:45:01, 18.870000, 101330.050781, 0.49729492
2022/08/27 17:50:01, 18.520000, 101336.449219, 0.50532227
2022/08/27 17:55:02, 18.260000, 101337.753906, 0.51163086
2022/08/27 18:00:01, 18.040000, 101341.890625, 0.51731445
2022/08/27 18:05:01, 17.920000, 101347.960938, 0.52153320
2022/08/27 18:10:01, 17.720000, 101355.183594, 0.52175781
2022/08/27 18:15:01, 17.490000, 101362.640625, 0.52696289
2022/08/27 18:20:02, 17.200000, 101370.273438, 0.53566406
2022/08/27 18:25:01, 17.090000, 101372.648438, 0.53665039
2022/08/27 18:30:01, 16.910000, 101380.199219, 0.54022461
2022/08/27 18:35:02, 16.730000, 101381.839844, 0.54736328
2022/08/27 18:40:01, 16.640000, 101384.414062, 0.54905273
2022/08/27 18:45:01, 16.570000, 101387.277344, 0.54360352
2022/08/27 18:50:02, 16.470000, 101388.902344, 0.54784180
2022/08/27 18:55:01, 16.410000, 101388.996094, 0.55020508
2022/08/27 19:00:01, 16.330000, 101390.562500, 0.55211914
2022/08/27 19:05:01, 16.220000, 101390.480469, 0.55409180
2022/08/27 19:10:01, 16.130000, 101389.078125, 0.55543945
2022/08/27 19:15:02, 15.970000, 101388.664062, 0.56025391
2022/08/27 19:20:01, 15.800000, 101389.835938, 0.56536133
2022/08/27 19:25:01, 15.760000, 101389.855469, 0.56553711
2022/08/27 19:30:02, 15.560000, 101391.710938, 0.57594727
2022/08/27 19:35:01, 15.530000, 101388.589844, 0.57044922
2022/08/27 19:40:01, 15.370000, 101393.160156, 0.57726562
2022/08/27 19:45:01, 15.390000, 101389.246094, 0.57461914
2022/08/27 19:50:01, 15.300000, 101388.640625, 0.58051758
2022/08/27 19:55:02, 15.160000, 101387.351562, 0.58420898
2022/08/27 20:00:01, 15.100000, 101384.703125, 0.58690430
2022/08/27 20:05:01, 14.960000, 101386.148438, 0.59527344
2022/08/27 20:10:02, 14.860000, 101389.984375, 0.59801758
2022/08/27 20:15:01, 14.880000, 101392.515625, 0.59448242
2022/08/27 20:20:01, 14.870000, 101394.707031, 0.59570312
2022/08/27 20:25:01, 14.890000, 101395.433594, 0.59505859
2022/08/27 20:30:01, 14.900000, 101393.160156, 0.59350586
2022/08/27 20:35:02, 14.850000, 101392.734375, 0.59556641
2022/08/27 20:40:01, 14.790000, 101393.042969, 0.59834961
2022/08/27 20:45:01, 14.870000, 101391.316406, 0.59359375
2022/08/27 20:50:02, 14.830000, 101392.824219, 0.59497070
2022/08/27 20:55:01, 14.650000, 101392.453125, 0.60449219
2022/08/27 21:00:01, 14.480000, 101394.511719, 0.61257812
2022/08/27 21:05:02, 14.340000, 101394.386719, 0.61868164
2022/08/27 21:10:01, 14.350000, 101396.191406, 0.61194336
2022/08/27 21:15:01, 14.390000, 101393.695312, 0.61034180
2022/08/27 21:20:01, 13.410000, 101404.839844, 0.68404297
2022/08/27 21:25:01, 12.020000, 101422.972656, 0.77729492
2022/08/27 21:30:02, 11.250000, 101433.800781, 0.79385742
2022/08/27 21:35:01, 10.840000, 101437.152344, 0.79955078
2022/08/27 21:40:01, 10.590000, 101440.500000, 0.80304688
2022/08/27 21:45:02, 10.440000, 101436.445312, 0.80690430
2022/08/27 21:50:01, 10.350000, 101435.011719, 0.80664062
2022/08/27 21:55:01, 10.270000, 101437.335938, 0.80856445
2022/08/27 22:00:01, 10.220000, 101436.183594, 0.81250977
2022/08/27 22:05:01, 10.180000, 101430.832031, 0.81277344
2022/08/27 22:10:01, 10.140000, 101428.871094, 0.81593750
2022/08/27 22:15:01, 10.090000, 101428.007812, 0.81705078
2022/08/27 22:20:01, 10.020000, 101428.175781, 0.81691406
2022/08/27 22:25:02, 9.970000, 101428.382812, 0.81900391
2022/08/27 22:30:01, 9.940000, 101427.890625, 0.82342773
2022/08/27 22:35:01, 9.900000, 101431.175781, 0.82475586
2022/08/27 22:40:01, 9.860000, 101433.316406, 0.82468750
2022/08/27 22:45:01, 9.810000, 101431.179688, 0.82579102
2022/08/27 22:50:01, 9.800000, 101432.058594, 0.82893555
2022/08/27 22:55:01, 9.800000, 101431.625000, 0.83089844
2022/08/27 23:00:01, 9.810000, 101430.914062, 0.83200195
2022/08/27 23:05:02, 9.790000, 101429.781250, 0.83033203
2022/08/27 23:10:01, 9.780000, 101425.242188, 0.83073242
2022/08/27 23:15:01, 9.780000, 101423.632812, 0.83206055
2022/08/27 23:20:01, 9.780000, 101420.304688, 0.82343750
2022/08/27 23:25:01, 9.730000, 101420.039062, 0.82214844
2022/08/27 23:30:01, 9.680000, 101422.742188, 0.81847656
2022/08/27 23:35:01, 9.600000, 101427.726562, 0.81200195
2022/08/27 23:40:01, 9.510000, 101427.207031, 0.81326172
2022/08/27 23:45:02, 9.410000, 101424.820312, 0.81436523
2022/08/27 23:50:01, 9.330000, 101421.980469, 0.81378906
2022/08/27 23:55:01, 9.240000, 101424.082031, 0.81189453
2022/08/28 00:00:02, 9.200000, 101419.312500, 0.80365234
2022/08/28 00:05:01, 9.140000, 101415.761719, 0.80766602
2022/08/28 00:10:01, 9.050000, 101409.058594, 0.81991211
2022/08/28 00:15:02, 9.000000, 101405.503906, 0.80992188
2022/08/28 00:20:01, 8.950000, 101402.191406, 0.81165039
2022/08/28 00:25:02, 8.880000, 101398.300781, 0.81002930
2022/08/28 00:30:01, 8.810000, 101398.511719, 0.81336914
2022/08/28 00:35:01, 8.720000, 101399.406250, 0.81047852
2022/08/28 00:40:02, 8.660000, 101397.230469, 0.81244141
2022/08/28 00:45:01, 8.640000, 101394.492188, 0.80870117
2022/08/28 00:50:01, 8.600000, 101393.503906, 0.83436523
2022/08/28 00:55:02, 8.630000, 101389.324219, 0.85296875
2022/08/28 01:00:01, 8.670000, 101385.574219, 0.86218750
2022/08/28 01:05:01, 8.710000, 101385.445312, 0.86118164
2022/08/28 01:10:01, 8.760000, 101387.593750, 0.85747070
2022/08/28 01:15:01, 8.780000, 101385.960938, 0.85524414
2022/08/28 01:20:02, 8.790000, 101389.121094, 0.85307617
2022/08/28 01:25:01, 8.820000, 101385.054688, 0.84824219
2022/08/28 01:30:01, 8.820000, 101383.718750, 0.84836914
2022/08/28 01:35:02, 8.830000, 101377.695312, 0.84762695
2022/08/28 01:40:01, 8.860000, 101377.199219, 0.84126953
2022/08/28 01:45:01, 8.860000, 101374.820312, 0.84420898
2022/08/28 01:50:01, 8.870000, 101375.570312, 0.84248047
2022/08/28 01:55:01, 8.870000, 101371.195312, 0.84606445
2022/08/28 02:00:02, 8.890000, 101363.371094, 0.84251953
2022/08/28 02:05:01, 8.900000, 101357.996094, 0.84427734
2022/08/28 02:10:01, 8.910000, 101353.351562, 0.84440430
2022/08/28 02:15:02, 8.920000, 101350.265625, 0.84203125
2022/08/28 02:20:01, 8.930000, 101345.402344, 0.84000000
2022/08/28 02:25:01, 8.940000, 101345.593750, 0.83663086
2022/08/28 02:30:01, 8.960000, 101342.867188, 0.82799805
2022/08/28 02:35:01, 8.970000, 101339.460938, 0.83007812
2022/08/28 02:40:01, 8.980000, 101335.617188, 0.82933594
2022/08/28 02:45:01, 8.980000, 101330.589844, 0.82857422
2022/08/28 02:50:01, 8.960000, 101329.359375, 0.82853516
2022/08/28 02:55:02, 8.960000, 101327.363281, 0.82658203
2022/08/28 03:00:01, 8.940000, 101324.339844, 0.82946289
2022/08/28 03:05:01, 8.920000, 101324.007812, 0.83031250
2022/08/28 03:10:02, 8.900000, 101319.667969, 0.82647461
2022/08/28 03:15:01, 8.880000, 101315.449219, 0.82892578
2022/08/28 03:20:01, 8.860000, 101311.792969, 0.82801758
2022/08/28 03:25:01, 8.810000, 101309.210938, 0.83019531
2022/08/28 03:30:01, 8.740000, 101306.761719, 0.82876953
2022/08/28 03:35:02, 8.670000, 101302.148438, 0.83036133
2022/08/28 03:40:01, 8.590000, 101301.417969, 0.83304688
2022/08/28 03:45:01, 8.530000, 101297.457031, 0.83683594
2022/08/28 03:50:02, 8.480000, 101296.355469, 0.84195312
2022/08/28 03:55:01, 8.430000, 101293.867188, 0.84108398
2022/08/28 04:00:01, 8.380000, 101297.398438, 0.84360352
2022/08/28 04:05:01, 8.310000, 101297.414062, 0.84171875
2022/08/28 04:10:01, 8.230000, 101293.062500, 0.84049805
2022/08/28 04:15:02, 8.160000, 101291.273438, 0.84015625
2022/08/28 04:20:01, 8.110000, 101291.839844, 0.83983398
2022/08/28 04:25:01, 8.040000, 101292.042969, 0.84219727
2022/08/28 04:30:02, 7.990000, 101293.312500, 0.83494141
2022/08/28 04:35:01, 7.930000, 101296.468750, 0.83188477
2022/08/28 04:40:01, 7.900000, 101297.363281, 0.83324219
2022/08/28 04:45:01, 7.830000, 101300.808594, 0.83538086
2022/08/28 04:50:01, 7.790000, 101302.531250, 0.84291016
2022/08/28 04:55:01, 7.760000, 101303.886719, 0.84467773
2022/08/28 05:00:01, 7.730000, 101302.332031, 0.84386719
2022/08/28 05:05:01, 7.690000, 101302.527344, 0.84369141
2022/08/28 05:10:02, 7.640000, 101302.007812, 0.84551758
2022/08/28 05:15:01, 7.610000, 101304.472656, 0.84623047
2022/08/28 05:20:01, 7.580000, 101310.070312, 0.84875977
2022/08/28 05:25:01, 7.540000, 101314.597656, 0.85009766
2022/08/28 05:30:01, 7.510000, 101315.031250, 0.85275391
2022/08/28 05:35:01, 7.500000, 101316.894531, 0.85260742
2022/08/28 05:40:01, 7.460000, 101319.746094, 0.85382812
2022/08/28 05:45:01, 7.430000, 101321.074219, 0.85507812
2022/08/28 05:50:02, 7.430000, 101322.332031, 0.85797852
2022/08/28 05:55:01, 7.400000, 101326.644531, 0.86507812
2022/08/28 06:00:01, 7.390000, 101328.312500, 0.86690430
2022/08/28 06:05:02, 7.410000, 101331.269531, 0.86952148
2022/08/28 06:10:01, 7.450000, 101327.914062, 0.88896484
2022/08/28 06:15:01, 7.490000, 101324.210938, 0.89230469
2022/08/28 06:20:01, 7.550000, 101322.160156, 0.90225586
2022/08/28 06:25:01, 7.590000, 101318.726562, 0.90073242
2022/08/28 06:30:02, 7.640000, 101318.851562, 0.90158203
2022/08/28 06:35:01, 7.660000, 101325.691406, 0.89047852
2022/08/28 06:40:01, 7.670000, 101327.363281, 0.89037109
2022/08/28 06:45:02, 7.680000, 101335.582031, 0.88446289
2022/08/28 06:50:01, 7.670000, 101343.652344, 0.88917969
2022/08/28 06:55:01, 7.660000, 101353.910156, 0.88593750
2022/08/28 07:00:01, 7.660000, 101359.218750, 0.88269531
2022/08/28 07:05:01, 7.670000, 101363.433594, 0.88260742
2022/08/28 07:10:02, 7.660000, 101365.832031, 0.88301758
2022/08/28 07:15:01, 7.670000, 101368.769531, 0.87771484
2022/08/28 07:20:01, 7.650000, 101375.769531, 0.87834961
2022/08/28 07:25:02, 7.640000, 101385.949219, 0.87776367
2022/08/28 07:30:01, 7.640000, 101386.097656, 0.88005859
2022/08/28 07:35:01, 7.650000, 101392.570312, 0.88224609
2022/08/28 07:40:01, 7.660000, 101395.140625, 0.88442383
2022/08/28 07:45:01, 7.690000, 101398.015625, 0.88220703
2022/08/28 07:50:02, 7.720000, 101408.351562, 0.89038086
2022/08/28 07:55:01, 7.760000, 101418.277344, 0.89036133
2022/08/28 08:00:01, 7.810000, 101426.652344, 0.89402344
2022/08/28 08:05:02, 7.880000, 101430.835938, 0.91224609
2022/08/28 08:10:01, 8.030000, 101437.023438, 0.94012695
2022/08/28 08:15:01, 8.140000, 101440.890625, 0.93279297
2022/08/28 08:20:01, 8.250000, 101444.492188, 0.92805664
2022/08/28 08:25:01, 8.370000, 101445.613281, 0.92950195
2022/08/28 08:30:02, 8.510000, 101447.917969, 0.92698242
2022/08/28 08:35:01, 8.670000, 101452.542969, 0.92452148
2022/08/28 08:40:01, 8.890000, 101448.527344, 0.93677734
2022/08/28 08:45:02, 9.150000, 101445.890625, 0.93505859
2022/08/28 08:50:01, 9.560000, 101438.832031, 0.96695312
2022/08/28 08:55:01, 9.960000, 101434.835938, 0.95947266
2022/08/28 09:00:02, 10.510000, 101429.230469, 0.95491211
2022/08/28 09:05:01, 10.960000, 101424.453125, 0.95101562
2022/08/28 09:10:01, 11.360000, 101411.964844, 0.85024414
2022/08/28 09:15:01, 11.720000, 101404.777344, 0.85968750
2022/08/28 09:20:01, 12.060000, 101394.773438, 0.83190430
2022/08/28 09:25:02, 12.500000, 101385.980469, 0.74133789
2022/08/28 09:30:01, 12.940000, 101383.863281, 0.67373047
2022/08/28 09:35:01, 13.250000, 101377.195312, 0.70439453
2022/08/28 09:40:02, 13.510000, 101370.023438, 0.65175781
2022/08/28 09:45:01, 13.710000, 101364.867188, 0.66730469
2022/08/28 09:50:01, 13.880000, 101359.382812, 0.63594727
2022/08/28 09:55:01, 13.990000, 101356.574219, 0.67841797
2022/08/28 10:00:01, 14.160000, 101349.566406, 0.66389648
2022/08/28 10:05:01, 14.450000, 101349.304688, 0.62713867
2022/08/28 10:10:01, 14.650000, 101340.152344, 0.62610352
2022/08/28 10:15:01, 14.920000, 101329.800781, 0.62348633
2022/08/28 10:20:02, 15.150000, 101326.980469, 0.59474609
2022/08/28 10:25:01, 15.300000, 101327.007812, 0.58995117
2022/08/28 10:30:01, 15.460000, 101320.828125, 0.58282227
2022/08/28 10:35:02, 15.710000, 101317.335938, 0.58260742
2022/08/28 10:40:01, 15.890000, 101317.007812, 0.58016602
2022/08/28 10:45:01, 16.030000, 101307.234375, 0.57833984
2022/08/28 10:50:01, 16.170000, 101299.339844, 0.57295898
2022/08/28 10:55:01, 16.190000, 101291.929688, 0.56518555
2022/08/28 11:00:02, 16.140000, 101291.359375, 0.57794922
2022/08/28 11:05:01, 16.110000, 101285.492188, 0.56965820
2022/08/28 11:10:01, 16.130000, 101283.546875, 0.58359375
2022/08/28 11:15:02, 16.090000, 101275.753906, 0.58376953
2022/08/28 11:20:01, 16.160000, 101266.835938, 0.60366211
2022/08/28 11:25:01, 16.350000, 101250.042969, 0.59124023
2022/08/28 11:30:01, 16.600000, 101236.531250, 0.57330078
2022/08/28 11:35:01, 16.900000, 101232.351562, 0.58873047
2022/08/28 11:40:02, 16.970000, 101225.019531, 0.54409180
2022/08/28 11:45:01, 17.150000, 101217.550781, 0.53258789
2022/08/28 11:50:01, 17.200000, 101209.847656, 0.53309570
2022/08/28 11:55:02, 17.310000, 101203.265625, 0.54048828
2022/08/28 12:00:01, 17.570000, 101195.589844, 0.56852539
2022/08/28 12:05:01, 17.620000, 101189.218750, 0.52935547
2022/08/28 12:10:02, 17.610000, 101182.640625, 0.54253906
2022/08/28 12:15:01, 17.600000, 101179.550781, 0.53302734
2022/08/28 12:20:01, 17.520000, 101170.761719, 0.53348633
2022/08/28 12:25:01, 17.580000, 101164.156250, 0.55166992
2022/08/28 12:30:01, 17.610000, 101162.347656, 0.52888672
2022/08/28 12:35:02, 17.760000, 101148.644531, 0.53197266
2022/08/28 12:40:01, 17.970000, 101137.527344, 0.53234375
2022/08/28 12:45:01, 18.070000, 101135.949219, 0.51509766
2022/08/28 12:50:02, 18.080000, 101127.265625, 0.52585938
2022/08/28 12:55:01, 18.110000, 101125.429688, 0.49833984
2022/08/28 13:00:01, 18.070000, 101120.937500, 0.52719727
2022/08/28 13:05:01, 18.040000, 101115.164062, 0.52572266
2022/08/28 13:10:01, 18.090000, 101100.195312, 0.52062500
2022/08/28 13:15:02, 18.030000, 101087.535156, 0.51729492
2022/08/28 13:20:01, 17.900000, 101081.464844, 0.50897461
2022/08/28 13:25:01, 17.890000, 101074.929688, 0.53459961
2022/08/28 13:30:02, 17.910000, 101069.664062, 0.53529297
2022/08/28 13:35:01, 17.880000, 101060.937500, 0.51163086
2022/08/28 13:40:01, 17.890000, 101053.195312, 0.52978516
2022/08/28 13:45:01, 17.860000, 101045.527344, 0.54060547
2022/08/28 13:50:01, 17.840000, 101042.339844, 0.52076172
